id,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,pool_qc,fence,misc_feature,sale_type,saleprice
98,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,600.0,GasA,Ex,Y,SBrkr,600,1200,1.0,2,1,Gd,4,Typ,0,No Fireplace,Detchd,RFn,2.0,480.0,TA,TA,Y,0,172,No Pool,No Fence,No Misc Feature,WD ,149500
2565,RL,82.0,9888,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,936.0,GasA,TA,Y,FuseA,936,936,0.0,1,0,TA,5,Typ,0,No Fireplace,Attchd,Unf,1.0,240.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,121000
1934,RL,68.0,7942,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,1040.0,GasA,TA,Y,FuseF,1040,1040,0.0,1,0,TA,6,Typ,0,No Fireplace,Attchd,Fin,1.0,293.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,136000
997,RL,75.0,15038,Pave,No Alley,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,916.0,GasA,Gd,Y,SBrkr,916,1636,0.0,2,1,TA,7,Typ,1,TA,Attchd,Fin,2.0,386.0,TA,TA,Y,168,84,No Pool,No Fence,No Misc Feature,WD ,173000
64,RL,92.0,11764,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,1152.0,GasA,Ex,Y,SBrkr,1164,2270,0.0,2,1,Gd,9,Typ,1,Gd,Attchd,Fin,3.0,671.0,TA,TA,Y,132,57,No Pool,No Fence,No Misc Feature,WD ,290000
1799,FV,75.0,9000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,1184.0,GasA,Ex,Y,SBrkr,1184,2610,0.0,2,1,Ex,11,Typ,1,Gd,BuiltIn,Fin,2.0,550.0,TA,TA,Y,208,364,No Pool,No Fence,No Misc Feature,New,303477
230,RL,75.0,20062,Pave,No Alley,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,1420.0,GasA,Gd,Y,SBrkr,1483,1483,1.0,1,1,TA,4,Typ,2,TA,Attchd,RFn,2.0,690.0,TA,TA,Y,496,0,No Pool,No Fence,No Misc Feature,WD ,270000
1295,RM,81.0,7308,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,936.0,GasA,Gd,N,FuseA,960,1740,0.0,1,0,Ex,6,Typ,1,Gd,Detchd,Unf,1.0,225.0,Fa,Fa,N,0,0,No Pool,No Fence,No Misc Feature,WD ,122250
638,RL,70.0,8750,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,1382.0,GasA,Gd,Y,FuseA,1382,1382,0.0,1,0,Gd,6,Typ,0,No Fireplace,Attchd,Unf,1.0,350.0,TA,TA,Y,280,0,No Pool,GdWo,No Misc Feature,WD ,153000
2278,RL,70.0,8402,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,1120.0,GasA,Ex,Y,SBrkr,1120,1120,0.0,1,0,TA,6,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,Y,0,30,No Pool,No Fence,No Misc Feature,New,147000
2202,RL,63.0,4000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,531.0,GasA,TA,Y,SBrkr,567,1098,1.0,1,0,TA,5,Typ,1,Gd,Detchd,Unf,1.0,216.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,WD ,148500
2833,RM,32.0,3363,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,976.0,GasA,Ex,Y,SBrkr,976,1708,0.0,2,0,Gd,7,Maj1,0,No Fireplace,Detchd,Unf,2.0,380.0,TA,TA,Y,0,40,No Pool,No Fence,No Misc Feature,WD ,130000
1707,RL,94.0,13615,Pave,No Alley,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,1802.0,GasA,Ex,Y,SBrkr,1802,1802,0.0,2,1,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,843.0,TA,TA,Y,158,105,No Pool,No Fence,No Misc Feature,WD ,372000
2428,RL,43.0,3013,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,1362.0,GasA,Ex,Y,SBrkr,1506,1506,0.0,2,0,Gd,6,Typ,1,Gd,Attchd,Fin,2.0,440.0,TA,TA,Y,142,20,No Pool,No Fence,No Misc Feature,WD ,213490
242,RL,44.0,17485,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,1508.0,GasA,Ex,Y,SBrkr,1508,1508,1.0,1,0,Gd,5,Typ,2,TA,Attchd,RFn,2.0,572.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,Con,308030
1564,RL,75.0,23730,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,1840.0,GasA,Ex,Y,SBrkr,2032,2032,1.0,3,0,Gd,7,Typ,0,No Fireplace,Attchd,Fin,3.0,786.0,TA,TA,Y,0,46,No Pool,No Fence,No Misc Feature,WD ,300000
2613,RL,79.0,8910,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,655.0,GasA,Ex,Y,SBrkr,1194,1194,0.0,1,0,TA,6,Typ,1,Fa,BuiltIn,Fin,2.0,539.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,159500
2832,RM,24.0,2522,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,970.0,GasA,Ex,Y,SBrkr,970,1709,0.0,2,0,Gd,7,Maj1,0,No Fireplace,Detchd,Unf,2.0,380.0,TA,TA,Y,0,40,No Pool,No Fence,No Misc Feature,WD ,137500
2459,RL,73.0,8688,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1616.0,GasA,Ex,Y,SBrkr,1616,1616,0.0,2,0,Gd,7,Typ,0,No Fireplace,Attchd,RFn,3.0,834.0,TA,TA,Y,208,59,No Pool,No Fence,No Misc Feature,WD ,232000
1360,RM,60.0,6291,Grvl,No Alley,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,768.0,GasA,TA,Y,SBrkr,768,768,0.0,1,0,TA,4,Typ,0,No Fireplace,Detchd,Unf,2.0,440.0,TA,TA,N,0,0,No Pool,No Fence,No Misc Feature,WD ,93850
2723,RL,60.0,17529,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,872.0,GasA,Fa,N,FuseF,872,872,0.0,1,0,Fa,5,Mod,1,Gd,Detchd,Unf,1.0,322.0,Fa,Fa,N,0,0,No Pool,No Fence,No Misc Feature,WD ,105000
1350,RM,60.0,6324,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,520.0,GasA,Fa,N,SBrkr,520,520,0.0,1,0,Fa,4,Typ,0,No Fireplace,Detchd,Unf,1.0,240.0,Fa,TA,Y,49,0,No Pool,No Fence,No Misc Feature,WD ,68500
136,RL,80.0,11600,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,1105.0,GasA,TA,Y,FuseA,1105,2274,0.0,2,0,TA,12,Typ,0,No Fireplace,Detchd,Unf,2.0,480.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,154300
2235,RM,50.0,7288,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,936.0,GasA,Ex,Y,SBrkr,936,1601,0.0,2,0,TA,6,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,N,0,0,No Pool,No Fence,No Misc Feature,WD ,129850
1993,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,616.0,GasA,Ex,Y,SBrkr,616,1232,0.0,1,0,TA,6,Typ,0,No Fireplace,Detchd,Unf,2.0,480.0,Fa,Fa,Y,280,0,No Pool,No Fence,No Misc Feature,WD ,114000
367,RL,63.0,17423,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,1904.0,Unf,2216.0,GasA,Ex,Y,SBrkr,2234,2234,1.0,2,0,Ex,9,Typ,1,Gd,Attchd,Fin,3.0,1166.0,TA,TA,Y,0,60,No Pool,No Fence,No Misc Feature,New,501837
1309,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,876.0,GasA,Gd,Y,SBrkr,876,1416,0.0,1,1,TA,7,Typ,1,Gd,Detchd,Unf,3.0,720.0,TA,TA,Y,418,0,No Pool,No Fence,No Misc Feature,WD ,153900
402,RL,60.0,9000,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,864.0,GasA,Gd,Y,SBrkr,864,864,0.0,1,0,TA,5,Typ,0,No Fireplace,Detchd,Unf,2.0,576.0,TA,TA,Y,200,0,No Pool,GdWo,No Misc Feature,WD ,130000
1592,RM,32.0,4500,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,1189.0,GasA,Ex,Y,SBrkr,1189,1189,1.0,2,0,TA,4,Typ,0,No Fireplace,Attchd,RFn,2.0,392.0,TA,TA,Y,0,122,No Pool,No Fence,No Misc Feature,WD ,160500
2409,RL,48.0,6373,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,1666.0,GasA,Ex,Y,SBrkr,1666,1666,1.0,2,0,Gd,6,Typ,1,Gd,Attchd,RFn,2.0,575.0,TA,TA,Y,228,75,No Pool,No Fence,No Misc Feature,New,310090
1940,RL,70.0,13300,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,928.0,GasA,TA,Y,SBrkr,928,928,0.0,1,0,TA,4,Typ,0,No Fireplace,Attchd,Unf,1.0,252.0,TA,TA,Y,261,0,No Pool,No Fence,No Misc Feature,WD ,132000
588,RL,80.0,9600,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,553.0,Rec,1288.0,GasA,TA,Y,SBrkr,1336,1336,0.0,2,0,TA,6,Typ,1,Fa,Attchd,RFn,2.0,502.0,TA,TA,Y,312,11,No Pool,No Fence,Shed,WD ,163000
96,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,280.0,Unf,600.0,GasA,Ex,Y,SBrkr,600,1200,0.0,2,1,Gd,4,Typ,0,No Fireplace,Detchd,RFn,2.0,480.0,TA,TA,Y,0,172,No Pool,No Fence,No Misc Feature,ConLD,155000
1187,RL,78.0,11104,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,828.0,Unf,1427.0,GasA,Gd,Y,SBrkr,1427,1427,0.0,2,0,TA,7,Typ,0,No Fireplace,Attchd,RFn,2.0,516.0,TA,TA,Y,0,0,No Pool,No Fence,No Misc Feature,WD ,183000
2154,RL,75.0,15295,Pave,No Alley,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,860.0,GasA,Ex,Y,SBrkr,1212,1992,1.0,2,1,Gd,7,Min2,2,TA,Attchd,RFn,2.0,608.0,TA,TA,Y,225,32,No Pool,No Fence,No Misc Feature,WD ,211000
550,RL,70.0,9109,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,754.0,GasA,Ex,Y,SBrkr,754,1540,1.0,2,1,Gd,6,Typ,0,No Fireplace,Attchd,RFn,2.0,495.0,TA,TA,Y,140,32,No Pool,No Fence,No Misc Feature,WD ,184000
811,RL,64.0,7018,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,No Basement,No Basement,No Basement,No Basement,0.0,No Basement,0.0,GasA,TA,Y,SBrkr,1535,1535,0.0,2,0,TA,8,Typ,0,No Fireplace,Attchd,Unf,2.0,400.0,TA,TA,Y,0,0,No Pool,GdPrv,No Misc Feature,WD ,118858
124,RL,78.0,14112,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,1152.0,GasA,TA,Y,SBrkr,1152,1152,1.0,1,0,TA,6,Typ,1,Gd,Attchd,RFn,2.0,484.0,TA,TA,Y,227,0,No Pool,No Fence,No Misc Feature,WD ,180500
1836,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,1141.0,GasA,Ex,Y,SBrkr,1151,1151,1.0,2,0,Gd,5,Typ,0,No Fireplace,Attchd,Fin,2.0,484.0,TA,TA,Y,0,60,No Pool,No Fence,No Misc Feature,New,166000
779,RL,88.0,15312,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,588.0,Unf,1138.0,GasA,Ex,Y,SBrkr,1138,1138,0.0,1,0,TA,6,Typ,1,TA,Attchd,RFn,2.0,480.0,TA,TA,Y,0,0,No Pool,MnPrv,No Misc Feature,COD,148000
1886,RL,74.0,7450,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,438.0,LwQ,894.0,GasA,Gd,Y,SBrkr,1074,1074,0.0,1,0,Gd,6,Min1,1,Gd,Detchd,Unf,2.0,396.0,TA,TA,Y,0,72,No Pool,GdWo,No Misc Feature,WD ,124000
1724,RL,60.0,7313,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,1561.0,GasA,Ex,Y,SBrkr,1561,1561,1.0,2,0,Ex,6,Typ,1,Gd,Attchd,Fin,2.0,556.0,TA,TA,Y,203,47,No Pool,No Fence,No Misc Feature,WD ,277500
2450,RL,83.0,10019,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,527.0,Unf,1342.0,GasA,Ex,Y,SBrkr,1358,2726,0.0,2,1,Gd,9,Typ,1,Ex,Attchd,RFn,3.0,725.0,TA,TA,Y,307,169,No Pool,No Fence,No Misc Feature,WD ,350000
1013,RL,53.0,15401,Pave,No Alley,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1337.0,Unf,1884.0,GasA,Ex,Y,SBrkr,1884,1884,1.0,2,0,Ex,7,Typ,1,Gd,Attchd,Fin,3.0,670.0,TA,TA,Y,214,76,No Pool,No Fence,No Misc Feature,WD ,387000
2084,RL,58.0,9098,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,348.0,Unf,528.0,GasA,Ex,Y,SBrkr,605,605,1.0,1,0,TA,5,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,N,0,0,No Pool,No Fence,No Misc Feature,WD ,86000
1184,RL,103.0,16280,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,1044.0,Rec,1426.0,GasA,Ex,Y,SBrkr,1671,1671,1.0,3,0,Ex,6,Typ,1,Gd,Attchd,RFn,2.0,550.0,TA,TA,Y,280,90,No Pool,GdWo,No Misc Feature,WD ,290000
728,C (all),72.0,9392,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,0.0,Unf,245.0,GasA,TA,N,SBrkr,797,797,0.0,1,0,TA,5,Typ,0,No Fireplace,No Garage,No Garage,0.0,0.0,No Garage,No Garage,N,0,36,No Pool,No Fence,No Misc Feature,WD ,44000
950,RL,71.0,12209,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,804.0,GasA,Ex,Y,SBrkr,804,1961,1.0,2,1,Gd,7,Typ,1,TA,BuiltIn,Fin,2.0,560.0,TA,TA,Y,125,192,No Pool,No Fence,No Misc Feature,WD ,215000
2524,RL,79.0,13110,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,GLQ,962.0,Unf,1153.0,GasA,Ex,Y,SBrkr,1193,1193,1.0,2,0,TA,6,Typ,0,No Fireplace,Attchd,Fin,2.0,501.0,TA,TA,Y,140,153,No Pool,MnPrv,No Misc Feature,WD ,146500
2513,FV,24.0,2651,Pave,No Alley,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,641.0,Unf,673.0,GasA,Ex,Y,SBrkr,673,1382,1.0,2,1,Gd,6,Typ,0,No Fireplace,Detchd,Unf,2.0,490.0,TA,TA,Y,153,50,No Pool,No Fence,No Misc Feature,WD ,165000
2028,RM,60.0,8520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168.0,LwQ,714.0,GasW,TA,N,SBrkr,1664,2526,0.0,2,0,Gd,10,Typ,1,Gd,Detchd,Unf,1.0,216.0,TA,TA,Y,88,15,No Pool,GdWo,No Misc Feature,CWD,136000
2309,RL,75.0,39384,Pave,No Alley,IR1,Low,AllPub,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110.0,Unf,1705.0,GasA,Ex,Y,SBrkr,1390,1390,1.0,1,1,Ex,4,Min1,2,Gd,Attchd,Unf,2.0,550.0,TA,TA,Y,0,189,No Pool,No Fence,No Misc Feature,WD ,252000
51,RL,36.0,2628,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,764.0,GasA,Ex,Y,SBrkr,764,1626,0.0,2,1,Gd,6,Typ,0,No Fireplace,BuiltIn,RFn,2.0,474.0,TA,TA,Y,0,27,No Pool,No Fence,No Misc Feature,WD ,175500
699,RM,57.0,6406,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,421.0,Unf,690.0,GasA,TA,Y,FuseA,868,1558,0.0,1,1,TA,7,Typ,1,Gd,Detchd,Unf,2.0,400.0,TA,TA,Y,0,36,No Pool,MnPrv,No Misc Feature,WD ,150000
1881,RL,75.0,12342,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,978.0,GasA,TA,Y,SBrkr,1422,1422,0.0,1,0,TA,6,Min1,1,TA,Attchd,RFn,1.0,286.0,TA,TA,Y,0,0,No Pool,GdWo,Shed,WD ,139900
